512,化学高分子创新团队,赵芳,700757,1540075803,刘静,776431,1900562125,2025-07-20 11:04:48
513,生物基因创新团队,周芳,517969,1698377492,陈艳,506294,1818026687,2025-07-20 11:04:48
514,计算机量子实验室,吴超,811241,1548674674,陈军,821136,1535022646,2025-07-20 11:04:48
515,工程自动化课题组,李宇,841091,1817469347,赵磊,322820,1439644531,2025-07-20 11:04:48
516,物理光学创新团队,刘静,943868,1473366002,王慧,353228,1466143674,2025-07-20 11:04:48
517,工程机械实验室,周磊,867084,1918046339,陈娜,249979,1640680034,2025-07-20 11:04:48
518,物理纳米研究组,吴艳,122484,1738907923,周慧,178248,1711099070,2025-07-20 11:04:48
519,生物蛋白质课题组,赵娜,027158,1470670241,杨艳,580346,1990760675,2025-07-20 11:04:48
520,化学无机研究组,陈浩,486475,1416584903,吴伟,645072,1496625368,2025-07-20 11:04:48
521,生物细胞研究中心,周玲,320467,1539493302,王杰,345501,1309750502,2025-07-20 11:04:48
522,工程自动化研究组,吴强,189752,1920933864,刘艳,154274,1921648826,2025-07-20 11:04:48
523,物理量子创新团队,吴慧,500923,1927955220,赵宇,015489,1315836948,2025-07-20 11:04:48
524,生物细胞研究组,周敏,846799,1880144324,王军,102320,1327084325,2025-07-20 11:04:48
525,计算机安全实验室,陈芳,125774,1496540909,陈涛,118466,1617441778,2025-07-20 11:04:48
526,化学分析课题组,黄浩,464247,1827967719,刘超,049961,1343620706,2025-07-20 11:04:48
527,物理光学研究中心,杨涛,798294,1678709735,黄浩,907784,1759787575,2025-07-20 11:04:48
528,生物神经创新团队,杨伟,552879,1924661470,赵娜,718898,1373498339,2025-07-20 11:04:48
529,生物细胞课题组,王娟,064421,1554218392,杨静,109799,1614872689,2025-07-20 11:04:48
530,工程结构课题组,刘超,387987,1559108100,刘强,839349,1751666263,2025-07-20 11:04:48
531,化学分析创新团队,王静,537721,1615248689,张超,322878,1665587817,2025-07-20 11:04:48
532,物理量子研究中心,杨玲,111022,1368489401,杨勇,236547,1998744519,2025-07-20 11:04:48
533,生物分子研究组,吴娟,310583,1637597412,吴敏,765271,1470044006,2025-07-20 11:04:48
534,工程机器人研究组,李娟,217721,1853071794,李伟,643735,1473879061,2025-07-20 11:04:48
535,化学无机课题组,赵静,649387,1946222340,刘娜,674223,1990667512,2025-07-20 11:04:48
536,生物细胞研究组,赵涛,115598,1733566425,张静,225734,1629183258,2025-07-20 11:04:48
537,生物细胞创新团队,周慧,419142,1890644602,李浩,808960,1551358605,2025-07-20 11:04:48
538,化学分析研究组,吴涛,347554,1849534226,黄宇,581672,1858934722,2025-07-20 11:04:48
539,生物细胞创新团队,周杰,191488,1701106287,张芳,180201,1374279667,2025-07-20 11:04:48
540,计算机量子实验室,黄超,846001,1821010743,吴军,766919,1970162246,2025-07-20 11:04:48
541,计算机视觉研究组,陈超,797973,1499406220,杨芳,478257,1608312766,2025-07-20 11:04:48
542,化学催化实验室,张杰,218807,1778669252,周娟,278251,1865765447,2025-07-20 11:04:48
543,化学高分子课题组,赵伟,605120,1697601253,刘娟,870610,1885175523,2025-07-20 11:04:48
544,计算机数据研究组,赵敏,104884,1999430244,吴丽,775936,1966279275,2025-07-20 11:04:48
545,计算机智能实验室,吴超,127943,1905703123,张婷,025701,1962570831,2025-07-20 11:04:48
546,物理纳米创新团队,杨超,183673,1542384833,黄伟,665204,1451977055,2025-07-20 11:04:48
547,物理超导研究中心,杨军,573568,1517934821,黄玲,855478,1406467154,2025-07-20 11:04:48
548,工程电子课题组,吴宇,085613,1465569667,李磊,710351,1851715496,2025-07-20 11:04:48
549,生物微生物研究中心,黄杰,450700,1327386719,刘敏,896063,1879391857,2025-07-20 11:04:48
550,工程智能实验室,刘娟,016960,1528289023,张艳,918111,1432928170,2025-07-20 11:04:48
551,计算机算法实验室,王静,370200,1939798515,陈娜,378692,1346980956,2025-07-20 11:04:48
552,计算机数据课题组,吴勇,461604,1754557960,刘杰,182830,1689547955,2025-07-20 11:04:48
553,生物神经研究组,李伟,571035,1863496047,杨慧,455326,1603821995,2025-07-20 11:04:48
554,工程机器人研究组,杨芳,530411,1905420942,李强,906275,1411414346,2025-07-20 11:04:48
555,化学催化研究中心,李婷,037096,1542422516,张超,123919,1455796196,2025-07-20 11:04:48
556,化学催化创新团队,周静,992559,1313772144,赵婷,659991,1912648023,2025-07-20 11:04:48
557,工程机器人研究中心,刘军,348713,1459388491,刘伟,554283,1575063539,2025-07-20 11:04:48
558,物理量子研究组,杨艳,799612,1655054583,陈慧,142993,1603485400,2025-07-20 11:04:48
559,生物生态创新团队,周娟,770980,1856316330,陈强,722333,1401463973,2025-07-20 11:04:48
560,计算机量子研究组,刘涛,030342,1479460573,王磊,996983,1780625572,2025-07-20 11:04:48
561,生物微生物创新团队,张丽,639289,1673017225,陈丽,529352,1732909330,2025-07-20 11:04:48
562,物理凝聚态创新团队,吴艳,609460,1750486083,杨勇,421714,1606446170,2025-07-20 11:04:48
563,物理量子研究组,黄静,605607,1589735821,杨敏,358260,1392144507,2025-07-20 11:04:48
564,工程自动化研究组,杨敏,077621,1825012393,黄宇,215465,1962879187,2025-07-20 11:04:48
565,工程能源研究组,王浩,388627,1615335372,李婷,262243,1358080632,2025-07-20 11:04:48
566,生物生态研究中心,张伟,212388,1875995289,黄艳,339078,1356629474,2025-07-20 11:04:48
567,化学催化研究组,李杰,154634,1380279396,王玲,724273,1315733160,2025-07-20 11:04:48
568,化学高分子课题组,赵芳,391452,1923980509,李玲,823677,1414356650,2025-07-20 11:04:48
569,工程结构研究组,黄军,683031,1785084280,赵宇,080451,1439872990,2025-07-20 11:04:48
570,生物分子研究中心,周涛,909454,1823022002,周玲,011138,1620667426,2025-07-20 11:04:48
571,物理天体研究组,刘娜,482613,1328511827,吴婷,670187,1806874991,2025-07-20 11:04:48
572,物理量子实验室,赵超,539713,1486319730,赵伟,827027,1903549073,2025-07-20 11:04:48
573,化学高分子课题组,周超,208455,1315526002,陈磊,972692,1333236364,2025-07-20 11:04:48
574,化学有机研究中心,陈艳,146134,1362003499,王超,713187,1774728060,2025-07-20 11:04:48
575,化学高分子研究中心,刘芳,543474,1362049985,周超,486418,1353056552,2025-07-20 11:04:48
576,工程机器人创新团队,李娟,144913,1540273700,周玲,406771,1842656934,2025-07-20 11:04:48
577,计算机网络创新团队,吴玲,357234,1861101911,吴超,097442,1337206257,2025-07-20 11:04:48
578,生物分子实验室,赵杰,949126,1998197131,黄磊,463553,1713465841,2025-07-20 11:04:48
579,生物分子创新团队,陈婷,339306,1840707589,刘丽,150688,1638654833,2025-07-20 11:04:48
580,工程能源创新团队,吴婷,500168,1337760267,刘超,135752,1344154008,2025-07-20 11:04:48
581,物理超导课题组,王伟,688883,1803633576,赵杰,705893,1612378937,2025-07-20 11:04:48
582,计算机量子实验室,刘婷,259715,1942328346,张敏,618100,1325022267,2025-07-20 11:04:48
583,工程能源创新团队,王杰,282193,1326784645,王玲,646989,1627433848,2025-07-20 11:04:48
584,工程电子研究组,张杰,896577,1532567542,赵强,870050,1842473519,2025-07-20 11:04:48
585,计算机网络实验室,李宇,154334,1563751511,李杰,357232,1756460700,2025-07-20 11:04:48
586,化学无机实验室,张娜,352569,1784423969,吴丽,371223,1647410688,2025-07-20 11:04:48
587,物理超导研究组,黄宇,499398,1366895599,李强,831678,1711133800,2025-07-20 11:04:48
588,生物分子实验室,赵伟,837069,1505998344,周宇,618292,1664107413,2025-07-20 11:04:48
589,生物细胞创新团队,黄婷,439063,1399296892,王浩,809899,1510574102,2025-07-20 11:04:48
590,物理天体课题组,杨杰,628973,1876793839,周涛,414482,1717301865,2025-07-20 11:04:48
591,计算机网络创新团队,吴婷,007075,1314154301,黄宇,954190,1903894208,2025-07-20 11:04:48
592,化学高分子实验室,王娟,124503,1390208239,李静,331667,1512730538,2025-07-20 11:04:48
593,生物生态研究中心,张浩,578614,1596343321,刘静,800110,1423644588,2025-07-20 11:04:48
594,化学有机课题组,陈伟,300137,1675685381,刘勇,763860,1779682285,2025-07-20 11:04:48
595,生物微生物创新团队,陈军,262479,1358603580,陈军,117930,1741964989,2025-07-20 11:04:48
596,工程电子研究中心,周军,882571,1498574845,陈强,799366,1486094968,2025-07-20 11:04:48
597,生物微生物创新团队,李敏,607115,1709609438,赵丽,350157,1892151509,2025-07-20 11:04:48
598,计算机数据研究组,刘慧,099058,1917327645,张宇,792845,1623150916,2025-07-20 11:04:48
599,生物基因创新团队,张娟,087597,1662086345,黄静,946239,1953263470,2025-07-20 11:04:48
600,物理纳米研究中心,吴勇,244128,1398049624,吴芳,835785,1850276142,2025-07-20 11:04:48
601,计算机视觉研究中心,黄伟,423157,1480481707,王宇,682551,1945571634,2025-07-20 11:04:48
602,工程电子创新团队,李婷,689826,1380438487,吴伟,794539,1765069658,2025-07-20 11:04:48
603,物理天体研究中心,张敏,848407,1459650697,王杰,107273,1761293937,2025-07-20 11:04:48
604,物理天体创新团队,刘超,438085,1749419717,杨宇,277328,1938434131,2025-07-20 11:04:48
605,计算机数据实验室,王玲,135716,1646625922,周涛,202351,1632005469,2025-07-20 11:04:48
606,计算机智能实验室,赵敏,462414,1583566569,杨敏,104274,1542550449,2025-07-20 11:04:48
607,化学催化实验室,王强,990941,1358846995,吴娟,120427,1692731620,2025-07-20 11:04:48
608,生物分子研究中心,王敏,331830,1768758057,张勇,105848,1760214717,2025-07-20 11:04:48
609,工程智能创新团队,王磊,998696,1383171042,周娜,312526,1581683882,2025-07-20 11:04:48
610,化学催化创新团队,王军,531645,1977207698,杨娜,884818,1537168922,2025-07-20 11:04:48
611,物理量子创新团队,黄宇,225106,1501004134,陈敏,467809,1586762283,2025-07-20 11:04:48
612,化学高分子实验室,王敏,986826,1400466867,李军,303222,1996353968,2025-07-20 11:04:48
613,物理超导课题组,王娟,441826,1611263990,黄丽,491443,1337022226,2025-07-20 11:04:48
614,生物蛋白质创新团队,赵磊,404174,1360948814,周艳,577329,1429790356,2025-07-20 11:04:48
615,物理凝聚态课题组,黄敏,114714,1318815156,王杰,894632,1782365737,2025-07-20 11:04:48
616,物理超导实验室,黄慧,868890,1326607429,刘静,264203,1941238687,2025-07-20 11:04:48
617,计算机算法研究中心,杨艳,651144,1383715312,周静,145828,1737937787,2025-07-20 11:04:48
618,物理光学研究中心,刘强,680524,1320178897,黄芳,592710,1312275455,2025-07-20 11:04:48
619,计算机数据研究中心,刘艳,186249,1840760196,黄伟,214427,1511918764,2025-07-20 11:04:48
620,计算机安全创新团队,王强,786668,1980249206,吴婷,502607,1927072554,2025-07-20 11:04:48
621,计算机视觉研究中心,刘静,035423,1595469715,刘杰,996047,1364542806,2025-07-20 11:04:48
622,生物蛋白质创新团队,黄磊,694559,1608938740,周浩,472218,1738133836,2025-07-20 11:04:48
623,计算机网络课题组,黄宇,335527,1405905479,黄慧,916524,1391695654,2025-07-20 11:04:48
624,化学分析课题组,赵伟,300269,1332253812,杨娟,670655,1761931581,2025-07-20 11:04:48
625,化学电化学研究中心,黄芳,338655,1962386975,吴军,726163,1714207643,2025-07-20 11:04:48
626,计算机算法课题组,刘杰,755900,1773712190,李敏,039515,1436672238,2025-07-20 11:04:48
627,计算机智能研究组,张芳,893208,1954696849,王浩,204180,1364415583,2025-07-20 11:04:48
628,生物细胞研究中心,黄敏,840507,1487318850,黄磊,150541,1462414368,2025-07-20 11:04:48
629,化学有机创新团队,杨静,065098,1752515383,李军,119202,1931390803,2025-07-20 11:04:48
630,工程自动化研究中心,陈杰,918437,1938423008,吴宇,870376,1461549938,2025-07-20 11:04:48
631,计算机智能研究组,赵伟,361190,1907355728,陈杰,793328,1551787039,2025-07-20 11:04:48
632,物理纳米研究中心,陈宇,535331,1501843653,周浩,164983,1929636270,2025-07-20 11:04:48
633,化学高分子实验室,李玲,803577,1642435163,周婷,426711,1577804516,2025-07-20 11:04:48
634,工程电子研究组,黄敏,477078,1958205617,杨军,848708,1946277701,2025-07-20 11:04:48
635,计算机算法创新团队,张涛,148076,1848846623,李婷,363822,1625932547,2025-07-20 11:04:48
636,工程机械课题组,赵慧,657842,1790211703,李宇,874627,1573007894,2025-07-20 11:04:48
637,化学无机创新团队,王磊,078804,1804549482,李静,674838,1868911258,2025-07-20 11:04:48
638,计算机数据研究中心,张丽,934941,1885330411,李杰,616130,1381611690,2025-07-20 11:04:48
639,生物基因研究组,吴敏,499464,1568966866,李艳,767074,1776604499,2025-07-20 11:04:48
640,物理纳米实验室,杨玲,774145,1775004006,李勇,989822,1332458886,2025-07-20 11:04:48
641,化学无机课题组,赵杰,998994,1536175170,张芳,168360,1393036339,2025-07-20 11:04:48
642,化学有机研究中心,吴宇,938587,1627318637,黄娜,619571,1443311456,2025-07-20 11:04:48
643,生物蛋白质实验室,王丽,723829,1654475402,赵军,717266,1781746072,2025-07-20 11:04:48
644,工程结构研究中心,周丽,293288,1961438672,陈娜,848905,1784570019,2025-07-20 11:04:48
645,生物神经研究中心,赵军,808023,1341374757,陈艳,634026,1705388088,2025-07-20 11:04:48
646,化学电化学实验室,赵浩,799101,1810050415,周强,717624,1305918089,2025-07-20 11:04:48
647,生物蛋白质创新团队,吴慧,933017,1486382623,陈军,290709,1468447582,2025-07-20 11:04:48
648,计算机网络创新团队,周玲,850974,1802832956,王杰,262855,1768459994,2025-07-20 11:04:48
649,化学高分子研究组,黄宇,287980,1372542019,陈浩,075311,1400244058,2025-07-20 11:04:48
650,物理光学实验室,王宇,256114,1310535573,陈杰,774410,1579614334,2025-07-20 11:04:48
651,物理天体课题组,吴娟,231524,1956776756,张娟,016836,1990721634,2025-07-20 11:04:48
652,生物基因研究中心,张娟,310422,1736248029,刘娜,539669,1440687707,2025-07-20 11:04:48
653,物理超导实验室,赵强,068443,1927913899,吴玲,395596,1691616478,2025-07-20 11:04:48
654,生物基因研究中心,吴磊,625899,1720724437,杨强,120539,1881208490,2025-07-20 11:04:48
655,计算机安全实验室,张玲,324182,1718815679,李芳,674095,1461252409,2025-07-20 11:04:48
656,生物神经课题组,赵静,888452,1899349668,李敏,114786,1300366047,2025-07-20 11:04:48
657,物理量子研究组,赵芳,519922,1451584935,王丽,863240,1879305231,2025-07-20 11:04:48
658,化学催化研究中心,陈涛,615840,1754664493,王伟,836780,1830814774,2025-07-20 11:04:48
659,生物神经创新团队,吴伟,175722,1761468359,刘玲,364693,1394301959,2025-07-20 11:04:48
660,物理纳米研究组,刘勇,218390,1534933919,张娜,158725,1521312806,2025-07-20 11:04:48
661,生物细胞研究中心,李勇,763089,1483451083,赵军,274125,1581021975,2025-07-20 11:04:48
662,生物基因课题组,刘艳,842124,1428586058,赵静,213763,1650399236,2025-07-20 11:04:48
663,化学分析创新团队,吴艳,632208,1640345711,周杰,618197,1676072240,2025-07-20 11:04:48
664,工程自动化研究中心,吴勇,264643,1669591663,杨芳,067593,1696083604,2025-07-20 11:04:48
665,生物基因研究中心,陈艳,524503,1396713354,黄勇,775778,1554294632,2025-07-20 11:04:48
666,计算机数据课题组,李强,883447,1895714224,王超,456063,1511909432,2025-07-20 11:04:48
667,生物细胞实验室,陈娜,968183,1928684890,周敏,933598,1910791741,2025-07-20 11:04:48
668,计算机量子研究中心,赵杰,097189,1469524016,周丽,554842,1591647451,2025-07-20 11:04:48
669,工程自动化研究中心,刘婷,239677,1625588752,张婷,202519,1455907725,2025-07-20 11:04:48
670,化学催化课题组,刘娟,096461,1904190873,王杰,793809,1946673890,2025-07-20 11:04:48
671,物理超导实验室,王艳,653509,1549584286,杨强,323273,1993466657,2025-07-20 11:04:48
672,生物细胞创新团队,刘浩,738370,1735492960,黄杰,978772,1474956679,2025-07-20 11:04:48
673,生物神经研究组,陈勇,733902,1319717844,吴勇,916891,1716290785,2025-07-20 11:04:48
674,物理纳米研究中心,刘勇,757173,1351276092,李静,035442,1677885645,2025-07-20 11:04:48
675,化学无机研究中心,陈磊,466612,1513899066,王超,098041,1710131678,2025-07-20 11:04:48
676,工程能源创新团队,陈慧,428829,1589267448,赵伟,360518,1626164326,2025-07-20 11:04:48
677,化学分析课题组,陈敏,562581,1899049172,吴敏,349012,1850721601,2025-07-20 11:04:48
678,物理光学研究中心,周慧,699534,1674973812,周慧,929279,1703633296,2025-07-20 11:04:48
679,工程电子研究中心,刘娜,528874,1855648776,吴慧,968512,1584662959,2025-07-20 11:04:48
680,化学无机研究中心,吴娟,516186,1325626539,赵艳,110413,1950086168,2025-07-20 11:04:48
681,化学催化课题组,周芳,496079,1360272669,周艳,348768,1949947826,2025-07-20 11:04:48
682,化学催化实验室,周玲,413735,1587419633,杨娟,490449,1496909658,2025-07-20 11:04:48
683,计算机视觉研究中心,刘军,019509,1922471742,王婷,297741,1962981947,2025-07-20 11:04:48
684,计算机区块链研究组,吴娟,697465,1500612089,王敏,477657,1949202887,2025-07-20 11:04:48
685,物理凝聚态研究中心,赵勇,869093,1589321103,张超,505268,1669561037,2025-07-20 11:04:48
686,生物微生物课题组,杨伟,179228,1865197061,刘敏,257577,1926622139,2025-07-20 11:04:48
687,计算机量子研究中心,吴浩,445957,1379921399,陈军,723239,1432949844,2025-07-20 11:04:48
688,物理核能创新团队,刘强,432627,1696673657,王勇,148490,1980715334,2025-07-20 11:04:48
689,化学有机创新团队,黄慧,970758,1707574973,王慧,900925,1398629235,2025-07-20 11:04:48
690,化学有机研究中心,王婷,965269,1303595011,赵宇,743124,1994544453,2025-07-20 11:04:48
691,生物分子研究组,王军,141404,1508276905,杨静,516678,1848638874,2025-07-20 11:04:48
692,计算机智能实验室,吴娟,995545,1385459213,王芳,265988,1485753752,2025-07-20 11:04:48
693,计算机区块链研究中心,赵敏,327049,1627979917,王宇,850073,1912791798,2025-07-20 11:04:48
694,物理纳米创新团队,王强,133124,1516751635,陈宇,311225,1761799238,2025-07-20 11:04:48
695,生物神经实验室,黄宇,407784,1613280292,杨宇,877856,1636672257,2025-07-20 11:04:48
696,生物细胞研究组,张芳,718155,1506027066,李伟,899064,1716668914,2025-07-20 11:04:48
697,物理核能研究中心,黄艳,435574,1330477242,刘磊,331674,1770719178,2025-07-20 11:04:48
698,计算机量子实验室,张慧,978791,1616948431,黄静,570111,1637191108,2025-07-20 11:04:48
699,化学催化课题组,王艳,208611,1590702131,黄磊,897839,1821223901,2025-07-20 11:04:48
700,物理光学创新团队,周艳,653466,1358361245,刘艳,216360,1587058130,2025-07-20 11:04:48
701,化学材料课题组,黄婷,333900,1987045937,杨涛,522729,1951434194,2025-07-20 11:04:48
702,生物生态研究组,黄敏,530372,1606610087,陈芳,968004,1912692578,2025-07-20 11:04:48
703,物理纳米课题组,刘艳,347988,1313609121,张浩,746762,1417923122,2025-07-20 11:04:48
704,工程电子创新团队,赵宇,826107,1829112492,杨磊,183224,1445221542,2025-07-20 11:04:48
705,工程能源实验室,黄敏,596362,1501919505,王军,973537,1336599608,2025-07-20 11:04:48
706,生物细胞实验室,王伟,235153,1838964663,赵玲,563177,1561945078,2025-07-20 11:04:48
707,化学有机研究中心,赵慧,648248,1816207699,杨敏,100488,1411242228,2025-07-20 11:04:48
708,工程智能课题组,李杰,451031,1889784676,黄勇,849081,1398708806,2025-07-20 11:04:48
709,生物细胞创新团队,刘军,650418,1408982919,陈丽,601244,1781656189,2025-07-20 11:04:48
710,计算机智能研究中心,黄磊,199812,1352176936,王艳,187977,1643145692,2025-07-20 11:04:48
711,计算机量子创新团队,赵军,637199,1963427336,张涛,159079,1618437467,2025-07-20 11:04:48
712,生物基因研究组,李宇,707541,1521227472,张玲,637505,1618103651,2025-07-20 11:04:48
713,工程结构实验室,周军,571215,1385247449,张婷,915822,1665041424,2025-07-20 11:04:48
714,工程结构课题组,杨玲,846427,1805992743,陈浩,828590,1928152553,2025-07-20 11:04:48
715,化学高分子研究组,王军,480211,1963990114,张超,503203,1631937992,2025-07-20 11:04:48
716,物理超导创新团队,张慧,318344,1537803271,周慧,255523,1632685219,2025-07-20 11:04:48
717,生物生态课题组,周强,168345,1840159782,刘勇,114297,1830897507,2025-07-20 11:04:48
718,生物基因课题组,吴强,217436,1852578054,张娟,416314,1575754467,2025-07-20 11:04:48
719,工程机械研究中心,周玲,845639,1882310232,杨杰,220267,1565616473,2025-07-20 11:04:48
720,计算机视觉研究中心,杨杰,692568,1989796993,刘勇,533769,1520012041,2025-07-20 11:04:48
721,物理纳米研究组,陈强,293936,1924487495,杨玲,958679,1874308317,2025-07-20 11:04:48
722,生物神经课题组,王艳,274696,1639909910,黄慧,534643,1433856098,2025-07-20 11:04:48
723,物理纳米课题组,黄杰,274603,1915341576,周玲,374635,1521076838,2025-07-20 11:04:48
724,物理量子创新团队,周超,285530,1930820587,张杰,526843,1460693106,2025-07-20 11:04:48
725,工程电子课题组,杨慧,108242,1497858763,刘超,525307,1815676332,2025-07-20 11:04:48
726,计算机视觉课题组,周宇,746372,1609603092,黄芳,172398,1956170766,2025-07-20 11:04:48
727,工程结构创新团队,李强,683183,1315759607,李敏,981583,1901413896,2025-07-20 11:04:48
728,化学分析创新团队,吴涛,255152,1537203726,陈婷,143502,1556913398,2025-07-20 11:04:48
729,物理光学创新团队,李敏,633790,1655203397,赵宇,570772,1444783104,2025-07-20 11:04:48
730,物理凝聚态课题组,王杰,577192,1995885733,吴伟,403164,1840365552,2025-07-20 11:04:48
731,物理纳米实验室,李宇,142996,1789354540,李娟,570298,1339442580,2025-07-20 11:04:48
732,生物分子课题组,吴伟,421578,1474932873,王艳,197931,1624392880,2025-07-20 11:04:48
733,工程电子研究中心,王军,028808,1508605397,赵慧,701858,1442827551,2025-07-20 11:04:48
734,工程结构实验室,杨芳,691494,1529183626,周敏,918761,1514045532,2025-07-20 11:04:49
735,计算机区块链创新团队,张敏,721309,1440001422,王丽,451692,1735078768,2025-07-20 11:04:49
736,工程机械实验室,杨静,990050,1766212399,李艳,499201,1466115550,2025-07-20 11:04:49
737,生物细胞研究组,张宇,394756,1510159333,陈伟,977039,1398056976,2025-07-20 11:04:49
738,工程能源创新团队,周超,804865,1519838010,张军,077177,1351203057,2025-07-20 11:04:49
739,物理光学实验室,刘军,037575,1582546301,赵杰,086950,1360182543,2025-07-20 11:04:49
740,生物生态研究中心,赵婷,026627,1855382408,刘慧,147089,1307525923,2025-07-20 11:04:49
741,计算机安全课题组,杨伟,009781,1942946012,张娜,165642,1639489163,2025-07-20 11:04:49
742,生物细胞实验室,刘艳,678076,1378116660,张娜,675873,1666420144,2025-07-20 11:04:49
743,计算机量子实验室,吴娜,783775,1568049674,张军,629822,1683235028,2025-07-20 11:04:49
744,物理核能研究组,杨伟,229565,1702391559,黄勇,663055,1698570886,2025-07-20 11:04:49
745,生物基因课题组,黄军,366762,1362478538,赵涛,634128,1889590230,2025-07-20 11:04:49
746,化学材料研究组,杨磊,127875,1829578206,陈强,288025,1914038549,2025-07-20 11:04:49
747,生物生态研究组,张娟,796167,1772844431,杨宇,860433,1598174745,2025-07-20 11:04:49
748,物理纳米研究组,刘玲,708110,1358263879,张慧,860704,1396528853,2025-07-20 11:04:49
749,计算机智能研究组,陈芳,773639,1949626629,李丽,771332,1693410774,2025-07-20 11:04:49
750,计算机视觉实验室,刘宇,881342,1334844568,刘磊,628588,1550250805,2025-07-20 11:04:49
751,生物基因课题组,杨强,611624,1465959728,陈伟,123823,1951167699,2025-07-20 11:04:49
752,生物分子研究中心,张涛,433699,1905442778,周磊,952711,1477341672,2025-07-20 11:04:49
753,计算机区块链实验室,刘丽,635192,1872941466,杨慧,381888,1543905249,2025-07-20 11:04:49
754,生物微生物创新团队,李伟,898946,1400581637,张敏,898599,1745847052,2025-07-20 11:04:49
755,物理光学研究组,吴伟,053992,1731315974,张涛,101482,1555096234,2025-07-20 11:04:49
756,化学分析课题组,吴静,439977,1816020627,赵涛,946863,1878471319,2025-07-20 11:04:49
757,物理天体研究中心,周慧,749775,1569546604,杨杰,744956,1762820138,2025-07-20 11:04:49
758,工程电子创新团队,赵婷,892067,1742909342,黄玲,518275,1927685762,2025-07-20 11:04:49
759,工程自动化实验室,张静,571248,1308477218,吴敏,409318,1628722180,2025-07-20 11:04:49
760,物理超导课题组,吴磊,679262,1591533576,王磊,761907,1963787547,2025-07-20 11:04:49
761,工程机器人研究中心,张伟,902498,1507166659,王丽,872432,1656662585,2025-07-20 11:04:49
762,化学高分子创新团队,王娟,562510,1941353912,刘娜,129114,1665794209,2025-07-20 11:04:49
763,物理核能研究中心,刘杰,586222,1589340330,杨敏,460373,1424111682,2025-07-20 11:04:49
764,计算机量子课题组,吴涛,414049,1516391526,杨涛,150011,1951264421,2025-07-20 11:04:49
765,生物基因研究中心,李超,812199,1491385228,李婷,431693,1751192571,2025-07-20 11:04:49
766,工程结构课题组,张玲,021872,1422935579,李伟,540838,1332037808,2025-07-20 11:04:49
767,物理天体实验室,吴勇,646949,1683508898,刘婷,154060,1478107133,2025-07-20 11:04:49
768,生物神经研究中心,吴浩,108507,1577630851,杨浩,510835,1918137103,2025-07-20 11:04:49
769,计算机区块链实验室,杨强,163810,1353448193,吴宇,810282,1830476618,2025-07-20 11:04:49
770,工程结构实验室,黄伟,356953,1635136028,刘杰,899848,1804082309,2025-07-20 11:04:49
771,生物生态创新团队,陈艳,898413,1928324722,杨娜,509068,1555288737,2025-07-20 11:04:49
772,生物基因实验室,王勇,484827,1771430269,陈超,229464,1376356975,2025-07-20 11:04:49
773,生物神经课题组,王超,855611,1815400253,杨芳,992274,1370232947,2025-07-20 11:04:49
774,工程自动化创新团队,黄磊,881732,1461091936,王磊,336664,1383740330,2025-07-20 11:04:49
775,物理量子课题组,周超,780040,1422276034,刘芳,460746,1357552858,2025-07-20 11:04:49
776,计算机安全课题组,吴娟,196786,1750380225,陈伟,997230,1723001416,2025-07-20 11:04:49
777,工程机械课题组,王静,887444,1997538552,王敏,240630,1671384061,2025-07-20 11:04:49
778,计算机算法课题组,赵磊,821243,1303462513,刘磊,664853,1416608696,2025-07-20 11:04:49
779,生物蛋白质研究组,李强,809567,1511718928,杨艳,730384,1961612151,2025-07-20 11:04:49
780,生物生态研究组,王超,543150,1354522393,周宇,395252,1477020593,2025-07-20 11:04:49
781,生物分子研究组,周杰,605733,1372732400,刘勇,037994,1488131202,2025-07-20 11:04:49
782,工程机器人课题组,吴涛,796768,1331861874,张杰,793399,1731284824,2025-07-20 11:04:49
783,工程自动化研究组,李浩,096065,1953028815,赵杰,629256,1598133941,2025-07-20 11:04:49
784,计算机量子研究组,张杰,465096,1608162034,赵娟,312969,1655988657,2025-07-20 11:04:49
785,工程机器人研究组,张超,442138,1958783232,王艳,546915,1692206236,2025-07-20 11:04:49
786,生物微生物研究组,李静,264315,1950450332,吴伟,016432,1844894764,2025-07-20 11:04:49
787,物理量子研究中心,李慧,833722,1589754465,杨磊,863979,1889184765,2025-07-20 11:04:49
788,工程智能实验室,陈慧,085591,1772385703,赵丽,904832,1761168020,2025-07-20 11:04:49
789,生物细胞课题组,李超,555401,1621768600,赵艳,009989,1473397381,2025-07-20 11:04:49
790,化学电化学研究组,吴浩,199955,1839069928,黄艳,118578,1850923033,2025-07-20 11:04:49
791,物理量子研究中心,王伟,832991,1484444763,赵超,300463,1519165483,2025-07-20 11:04:49
792,化学高分子创新团队,赵宇,534001,1930522977,周娟,951359,1550585315,2025-07-20 11:04:49
793,化学分析研究组,刘玲,006707,1563095634,黄浩,230066,1601575788,2025-07-20 11:04:49
794,生物分子研究中心,王丽,610323,1747844383,黄军,675155,1650265392,2025-07-20 11:04:49
795,物理天体创新团队,李杰,309929,1828105582,刘娟,097873,1844646200,2025-07-20 11:04:49
796,工程智能研究组,王芳,432555,1948949888,刘浩,737646,1330750283,2025-07-20 11:04:49
797,生物基因实验室,黄娟,063446,1504759469,陈磊,650135,1349917324,2025-07-20 11:04:49
